round,test_loss,test_acc,norm,independence,balancement,seed,train_acc,train_loss
31,2.15810454389717,0.1991495253164557,BN,noniid,balanced,0,0.32807718086540705,1.0868949776887893
32,2.2026359115974814,0.1794106012658228,BN,noniid,balanced,0,0.4058661080241204,1.0390915787220003
33,2.0764906364151194,0.2314576740506329,BN,noniid,balanced,0,0.3389614748954773,1.0784550569951536
34,2.170887929276575,0.2249505537974684,BN,noniid,balanced,0,0.3115773159593344,1.0662411253154278
35,2.188063647173628,0.22128164556962027,BN,noniid,balanced,0,0.3115059255123138,1.1369138686358928
36,2.0589872259127944,0.23178401898734177,BN,noniid,balanced,0,0.4170864752054214,1.1415502262115478
37,1.955082736136038,0.282001582278481,BN,noniid,balanced,0,0.23429552719146013,1.1567338979244233
38,1.99385962425908,0.2609473892405064,BN,noniid,balanced,0,0.27530104951113465,1.16158180847764
39,1.9785341308086728,0.26699960443037973,BN,noniid,balanced,0,0.34158068327307706,1.1120785091817378
40,2.096332039863249,0.19523338607594937,BN,noniid,balanced,0,0.3714399234220385,1.1604265829920768
41,2.0045112624953063,0.23401898734177218,BN,noniid,balanced,0,0.2485843196898699,1.1517684124410157
42,2.0291002186038827,0.21972903481012654,BN,noniid,balanced,0,0.3876764539152384,1.1420217862725257
43,1.968214773980877,0.2418611550632912,BN,noniid,balanced,0,0.32614560718983415,1.164090586155653
44,2.072423316858992,0.21670292721518986,BN,noniid,balanced,0,0.33116177100241184,1.019475908875465
45,2.183586715293836,0.21809731012658232,BN,noniid,balanced,0,0.4484004561424255,1.1011728733778
46,2.164811581901357,0.2198674841772152,BN,noniid,balanced,0,0.3707953929662705,1.230994656383991
47,2.111566090734699,0.2276799841772152,BN,noniid,balanced,0,0.2802734360471368,1.323145044893026
48,2.040173530427716,0.2403481012658228,BN,noniid,balanced,0,0.23526804906725887,1.3435668332874775
49,2.0018719154068187,0.2461431962025317,BN,noniid,balanced,0,0.27116850693821903,1.2771306639909743
50,1.9730000221276585,0.258534414556962,BN,noniid,balanced,0,0.44716864085197444,1.1320116226375103
1,2.527308207825769,0.0996242088607595,BN,noniid,unbalanced,0,0.33707346703024477,2.271341824531555
2,2.681714971759652,0.10782238924050631,BN,noniid,unbalanced,0,0.2037228075110394,1.211865035865618
3,2.4357371743721297,0.09932753164556962,BN,noniid,unbalanced,0,0.12082453474402428,1.472553208896092
4,2.54435829905015,0.1,BN,noniid,unbalanced,0,0.16636359408166673,1.3754902973771097
5,2.772981452640099,0.13147745253164556,BN,noniid,unbalanced,0,0.191496673097736,1.1699398704265294
6,2.3346475269221054,0.1130142405063291,BN,noniid,unbalanced,0,0.13375172613967548,1.4558858288960024
7,2.587400925008557,0.1707575158227848,BN,noniid,unbalanced,0,0.2894855193904152,1.2012953882967985
8,2.655004268658312,0.1033623417721519,BN,noniid,unbalanced,0,0.20357871263557006,1.1956256096561748
9,2.5676376535922665,0.10006922468354432,BN,noniid,unbalanced,0,0.1948139276829633,1.3691234556111422
10,2.506266295457188,0.11685126582278482,BN,noniid,unbalanced,0,0.3156551187540356,1.2050144410447072
11,2.3281371406362026,0.16395371835443034,BN,noniid,unbalanced,0,0.235266724316279,1.1570986460149288
12,2.4348345361178434,0.15691257911392403,BN,noniid,unbalanced,0,0.15608560630480448,1.1299249150355657
13,2.225585130951073,0.18515625,BN,noniid,unbalanced,0,0.22094569998383523,1.253130065649748
14,2.2061339888391616,0.15727848101265823,BN,noniid,unbalanced,0,0.1970350450082467,1.2559023692057685
15,2.2724622696260863,0.1932357594936709,BN,noniid,unbalanced,0,0.26454624933474935,1.106738607507003
16,2.3428815057006065,0.1806764240506329,BN,noniid,unbalanced,0,0.24564056076606117,1.1516129101316137
17,2.150595217565947,0.19077333860759488,BN,noniid,unbalanced,0,0.2614833375726427,1.169483032822609
18,2.288567224333558,0.1677808544303797,BN,noniid,unbalanced,0,0.31525760428801824,1.1063706282688224
19,2.3069387363482123,0.1878362341772152,BN,noniid,unbalanced,0,0.23178361344472925,1.2383499874310062
20,2.206080956700482,0.16256922468354432,BN,noniid,unbalanced,0,0.28421346369385725,1.239319307839169
21,2.122240602366532,0.1662776898734177,BN,noniid,unbalanced,0,0.2607534104415348,1.2126847308306468
22,2.19373434797118,0.1567543512658228,BN,noniid,unbalanced,0,0.2586122940519582,1.1488897152568982
23,2.2407482049133205,0.17946993670886074,BN,noniid,unbalanced,0,0.3454000357075741,1.0905139618798303
24,2.120571765416785,0.1925929588607595,BN,noniid,unbalanced,0,0.18796094513880585,1.270051006737508
25,2.170945766605908,0.17236946202531644,BN,noniid,unbalanced,0,0.28653355015136983,1.2248696076599033
26,2.0856228389317475,0.196123417721519,BN,noniid,unbalanced,0,0.17602282263403352,1.3340942113295846
27,2.1973228561727307,0.19417523734177217,BN,noniid,unbalanced,0,0.39897432804107674,1.2178896768391132
28,2.132868029346949,0.19289952531645568,BN,noniid,unbalanced,0,0.20885197812860662,1.2875108802860435
29,2.204186485688897,0.1922863924050633,BN,noniid,unbalanced,0,0.3144054755419493,1.2026433959603309
30,2.1823894927773293,0.22280458860759494,BN,noniid,unbalanced,0,0.3031198177229274,1.1646813801743767
31,2.1243573359296293,0.22519778481012653,BN,noniid,unbalanced,0,0.30043101409219564,1.279208445407095
32,2.1775183425673954,0.2114418512658228,BN,noniid,unbalanced,0,0.3352504395816637,1.1665544119865998
33,2.210461743873886,0.1991099683544304,BN,noniid,unbalanced,0,0.2774800711075465,1.1715762885080443
34,2.1044321087342275,0.22072784810126583,BN,noniid,unbalanced,0,0.24505884442329404,1.2131019777059555
35,2.1240854723544063,0.20287776898734178,BN,noniid,unbalanced,0,0.3008938828474946,1.3314193553394742
36,2.0860146777539312,0.215595332278481,BN,noniid,unbalanced,0,0.3109507940080431,1.1814226711789766
37,2.086209815212443,0.21532832278481012,BN,noniid,unbalanced,0,0.248163234770298,1.2029063791036605
38,2.106762481490268,0.1967464398734177,BN,noniid,unbalanced,0,0.2442740531563759,1.2730143616978942
39,2.0802142943008035,0.22491099683544308,BN,noniid,unbalanced,0,0.1800015373669172,1.242721884187899
40,2.096969270857074,0.2134493670886076,BN,noniid,unbalanced,0,0.3074187376260757,1.3434603074193
41,2.0595013595834564,0.2394976265822785,BN,noniid,unbalanced,0,0.289112000877207,1.247644325413487
42,2.0687715901604182,0.23489912974683547,BN,noniid,unbalanced,0,0.2730670162502088,1.4425320515507143
43,2.063149578661858,0.23401898734177218,BN,noniid,unbalanced,0,0.2342322957379123,1.2423773470024266
44,2.0408787829966486,0.2391910601265823,BN,noniid,unbalanced,0,0.210801918790454,1.2190010368824002
45,2.0587215987941887,0.22933148734177217,BN,noniid,unbalanced,0,0.30536210115041057,1.3388389104888554
46,2.051284168792676,0.23106210443037972,BN,noniid,unbalanced,0,0.2335425624996424,1.22118611112237
47,2.049481475655037,0.23083465189873417,BN,noniid,unbalanced,0,0.2625211916317542,1.3229897888998192
48,2.03565291000318,0.2365011867088608,BN,noniid,unbalanced,0,0.22387810879487252,1.316423134620373
49,2.048834540572348,0.22939082278481013,BN,noniid,unbalanced,0,0.2526938928763072,1.437327111760775
50,2.0522450213190875,0.22259691455696204,BN,noniid,unbalanced,0,0.18616427348454792,1.4082921675841011
