norm,independence,balancement,round,test_accuracy,test_loss,train_loss,seed,lr,mm,wd
GN,noniid,unbalanced,13.0,0.1719,2.60237385955038,0.5207467760736277,128,0.01,0.5,0.0
GN,noniid,unbalanced,14.0,0.1819,2.5842763774002653,0.5100591437145292,128,0.01,0.5,0.0
GN,noniid,unbalanced,15.0,0.1925,2.572749098644981,0.4984878001560767,128,0.01,0.5,0.0
GN,noniid,unbalanced,16.0,0.1947,2.5976615827294847,0.5045838548006334,128,0.01,0.5,0.0
GN,noniid,unbalanced,17.0,0.1947,2.563930828360063,0.5043928940651627,128,0.01,0.5,0.0
GN,noniid,unbalanced,18.0,0.2027,2.5114524968062777,0.4875158630354949,128,0.01,0.5,0.0
GN,noniid,unbalanced,19.0,0.2117,2.5482844823523414,0.4963423044903513,128,0.01,0.5,0.0
GN,noniid,unbalanced,20.0,0.2052,2.5201206871225863,0.4882496536038817,128,0.01,0.5,0.0
GN,noniid,unbalanced,21.0,0.2057,2.535062457941756,0.4831969785694964,128,0.01,0.5,0.0
GN,noniid,unbalanced,22.0,0.1984,2.516625663902186,0.481726680602723,128,0.01,0.5,0.0
GN,noniid,unbalanced,23.0,0.2036,2.508379866805257,0.4673459802474827,128,0.01,0.5,0.0
GN,noniid,unbalanced,24.0,0.2156,2.502646880813792,0.4689048663995927,128,0.01,0.5,0.0
GN,noniid,unbalanced,25.0,0.2107,2.565674848194364,0.4562968381685593,128,0.01,0.5,0.0
GN,noniid,unbalanced,26.0,0.2237,2.455022799817822,0.4624255472126727,128,0.01,0.5,0.0
GN,noniid,unbalanced,27.0,0.2109,2.521204456498351,0.4612273057252944,128,0.01,0.5,0.0
GN,noniid,unbalanced,28.0,0.2246,2.455809750134432,0.4534330112431197,128,0.01,0.5,0.0
GN,noniid,unbalanced,29.0,0.2223,2.5371860763694665,0.4461035690374362,128,0.01,0.5,0.0
GN,noniid,unbalanced,30.0,0.2273,2.454367897178553,0.4524804019818548,128,0.01,0.5,0.0
GN,noniid,unbalanced,31.0,0.2209,2.4720833663699,0.4575552727842392,128,0.01,0.5,0.0
GN,noniid,unbalanced,32.0,0.2255,2.497724517991271,0.4334510550944445,128,0.01,0.5,0.0
GN,noniid,unbalanced,33.0,0.2169,2.5559983253479004,0.4368222869330396,128,0.01,0.5,0.0
GN,noniid,unbalanced,34.0,0.2324,2.470202201529394,0.4279244599640369,128,0.01,0.5,0.0
GN,noniid,unbalanced,35.0,0.2357,2.3975441787816303,0.4308817438865856,128,0.01,0.5,0.0
GN,noniid,unbalanced,36.0,0.226,2.5027135565311096,0.4337788867691222,128,0.01,0.5,0.0
GN,noniid,unbalanced,37.0,0.2233,2.493172530886493,0.4268906687827936,128,0.01,0.5,0.0
GN,noniid,unbalanced,38.0,0.2275,2.455479268786273,0.4192310046378213,128,0.01,0.5,0.0
GN,noniid,unbalanced,39.0,0.2294,2.477695519411111,0.4203917393046431,128,0.01,0.5,0.0
GN,noniid,unbalanced,40.0,0.2325,2.4189553200444087,0.415125008580042,128,0.01,0.5,0.0
GN,noniid,unbalanced,41.0,0.2296,2.445454359054565,0.4171432592623557,128,0.01,0.5,0.0
GN,noniid,unbalanced,42.0,0.2331,2.4662191324596163,0.413201308745658,128,0.01,0.5,0.0
GN,noniid,unbalanced,43.0,0.2324,2.480047687699523,0.4151222315182289,128,0.01,0.5,0.0
GN,noniid,unbalanced,44.0,0.2377,2.4185577374470384,0.4124375312926713,128,0.01,0.5,0.0
GN,noniid,unbalanced,45.0,0.2238,2.5156553244288964,0.3949736379890237,128,0.01,0.5,0.0
GN,noniid,unbalanced,46.0,0.2424,2.382352880284756,0.4108221610227289,128,0.01,0.5,0.0
GN,noniid,unbalanced,47.0,0.2327,2.477920933614804,0.4008089185003191,128,0.01,0.5,0.0
GN,noniid,unbalanced,48.0,0.2247,2.487568719477593,0.3926407156869924,128,0.01,0.5,0.0
GN,noniid,unbalanced,49.0,0.2408,2.3978081564360028,0.4055145570312161,128,0.01,0.5,0.0
GN,noniid,unbalanced,50.0,0.2388,2.467045204548896,0.3934126220116547,128,0.01,0.5,0.0
GN,noniid,balanced,1.0,0.0956,3.779133102561854,2.868289220154286,128,0.01,0.5,0.0
GN,noniid,balanced,2.0,0.1,4.391940693312053,1.2540008393642876,128,0.01,0.5,0.0
GN,noniid,balanced,3.0,0.1,3.358350352395939,0.8909562901932514,128,0.01,0.5,0.0
GN,noniid,balanced,4.0,0.1155,3.378542380996897,0.8308266791428904,128,0.01,0.5,0.0
GN,noniid,balanced,5.0,0.1142,3.383498363857028,0.7637442918408196,128,0.01,0.5,0.0
GN,noniid,balanced,6.0,0.1005,3.382252279716202,0.7417357436267193,128,0.01,0.5,0.0
GN,noniid,balanced,7.0,0.1054,3.522069946120057,0.7561563701361884,128,0.01,0.5,0.0
GN,noniid,balanced,8.0,0.1126,3.510689092587821,0.741545691829175,128,0.01,0.5,0.0
GN,noniid,balanced,9.0,0.1116,3.5362886778915983,0.7214791905394523,128,0.01,0.5,0.0
GN,noniid,balanced,10.0,0.1052,3.4817358843887907,0.718295053673908,128,0.01,0.5,0.0
GN,noniid,balanced,11.0,0.1133,3.486877791489227,0.7058646982305219,128,0.01,0.5,0.0
GN,noniid,balanced,12.0,0.1053,3.5278898824619342,0.6871014580503108,128,0.01,0.5,0.0
GN,noniid,balanced,13.0,0.1104,3.4720086840134634,0.6818485222687014,128,0.01,0.5,0.0
GN,noniid,balanced,14.0,0.1096,3.520160656941088,0.6896666978732682,128,0.01,0.5,0.0
GN,noniid,balanced,15.0,0.1106,3.4638306792778306,0.6814621829981916,128,0.01,0.5,0.0
GN,noniid,balanced,16.0,0.1134,3.46963093854204,0.6653512607305311,128,0.01,0.5,0.0
GN,noniid,balanced,17.0,0.108,3.472659572770324,0.6656817508488894,128,0.01,0.5,0.0
GN,noniid,balanced,18.0,0.1267,3.39294110068792,0.6591463454712649,128,0.01,0.5,0.0
GN,noniid,balanced,19.0,0.1145,3.50820449032361,0.6451803433939348,128,0.01,0.5,0.0
GN,noniid,balanced,20.0,0.1092,3.491197721867622,0.6452279282624368,128,0.01,0.5,0.0
GN,noniid,balanced,21.0,0.1077,3.4912298781962336,0.636994403840974,128,0.01,0.5,0.0
GN,noniid,balanced,22.0,0.1171,3.4220518522624728,0.6466961138178596,128,0.01,0.5,0.0
GN,noniid,balanced,23.0,0.1158,3.5171227515498296,0.6353568005019333,128,0.01,0.5,0.0
GN,noniid,balanced,24.0,0.1189,3.4885092324848417,0.6215779557703064,128,0.01,0.5,0.0
GN,noniid,balanced,25.0,0.1169,3.4557610614390315,0.6362439162947704,128,0.01,0.5,0.0
GN,noniid,balanced,26.0,0.1362,3.4866667759569387,0.6369407556690276,128,0.01,0.5,0.0
GN,noniid,balanced,27.0,0.1372,3.475043954728525,0.6310114294108935,128,0.01,0.5,0.0
GN,noniid,balanced,28.0,0.1304,3.490656922135172,0.6099262886655052,128,0.01,0.5,0.0
GN,noniid,balanced,29.0,0.1492,3.435028797463526,0.6173271519085393,128,0.01,0.5,0.0
GN,noniid,balanced,30.0,0.136,3.523990338361716,0.6098922034665011,128,0.01,0.5,0.0
GN,noniid,balanced,31.0,0.1462,3.451700856414022,0.6190506891298573,128,0.01,0.5,0.0
GN,noniid,balanced,32.0,0.1497,3.4705852375754827,0.6073432600824162,128,0.01,0.5,0.0
GN,noniid,balanced,33.0,0.161,3.429329401330103,0.6053974612925666,128,0.01,0.5,0.0
GN,noniid,balanced,34.0,0.1567,3.4232783528822885,0.6228786883053836,128,0.01,0.5,0.0
GN,noniid,balanced,35.0,0.1492,3.472270008883899,0.605281499978155,128,0.01,0.5,0.0
GN,noniid,balanced,36.0,0.1472,3.4931896185573144,0.5989024903932585,128,0.01,0.5,0.0
GN,noniid,balanced,37.0,0.151,3.4218840538700923,0.6158296668624972,128,0.01,0.5,0.0
GN,noniid,balanced,38.0,0.1449,3.4659797270086745,0.6131218547709286,128,0.01,0.5,0.0
GN,noniid,balanced,39.0,0.1432,3.500014567676979,0.6168931549284606,128,0.01,0.5,0.0
GN,noniid,balanced,40.0,0.1473,3.528872492947156,0.5930474343604872,128,0.01,0.5,0.0
GN,noniid,balanced,41.0,0.1567,3.453972798359545,0.5941595828845165,128,0.01,0.5,0.0
GN,noniid,balanced,42.0,0.1569,3.526219917249076,0.6012508004351986,128,0.01,0.5,0.0
GN,noniid,balanced,43.0,0.1621,3.4893628705905964,0.5869815848816653,128,0.01,0.5,0.0
GN,noniid,balanced,44.0,0.1648,3.451395731938036,0.584031447106274,128,0.01,0.5,0.0
GN,noniid,balanced,45.0,0.1629,3.559390707861019,0.5897329877607989,128,0.01,0.5,0.0
GN,noniid,balanced,46.0,0.1548,3.499940232385563,0.578716684011044,128,0.01,0.5,0.0
GN,noniid,balanced,47.0,0.1521,3.4875357332108896,0.5942518603242934,128,0.01,0.5,0.0
GN,noniid,balanced,48.0,0.1594,3.522074424767796,0.5839462311768439,128,0.01,0.5,0.0
GN,noniid,balanced,49.0,0.1656,3.448203639139103,0.5804909740006552,128,0.01,0.5,0.0
GN,noniid,balanced,50.0,0.1714,3.462835176081597,0.5731317315688358,128,0.01,0.5,0.0
